lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,mu.78,mu.79,mu.80,mu.81,mu.82,mu.83,mu.84,mu.85,mu.86,mu.87,mu.88,mu.89,mu.90,mu.91,mu.92,mu.93,mu.94,mu.95,mu.96,mu.97,mu.98,mu.99,mu.100
# Adaptation terminated
# Step size = 0.68977
# Diagonal elements of inverse mass matrix:
# 0.00812028, 0.00813517, 0.00624313, 0.00747482, 0.00760684, 0.0080585, 0.00519114
-32.2834,0.691038,0.68977,3,7,0,36.4825,0.0853266,0.272347,-0.307822,-0.102871,0.073482,0.173291,0.862052,-0.515413,0.202187,-0.62907,0.517029,0.179186,0.485459,-0.314231,-0.439344,-0.128753,-0.675466,0.213847,0.598029,-0.16256,-0.129878,0.547258,0.0385095,-0.355151,0.368761,0.142865,0.173741,-0.0253636,0.421071,-0.620333,-0.965934,0.291072,-0.567213,0.173989,-0.936021,0.512775,0.541383,0.269768,-0.212606,-0.515671,-0.476139,0.764754,0.334138,-0.378034,0.00322637,-0.46964,0.0411112,-0.272661,0.685398,0.507275,-0.330863,0.122382,0.126676,-0.582252,0.482915,0.491967,0.533258,0.165871,-0.686351,-0.302329,1.01637,-0.0609927,-0.428359,0.397439,-0.311648,0.0401531,-0.0386911,0.135758,-0.471999,0.0359624,0.374753,-0.0586283,-0.208595,-0.18402,0.345677,0.53397,0.237238,-0.368752,0.466566,-0.197159,-0.454629,0.0521818,0.416156,0.0843078,0.745671,-0.0521588,0.11065,-0.419604,0.155184,-0.632203,-0.209291,-0.116609,0.00617885,-0.408824,-0.239276,0.203752,-0.254105,0.0036375,-0.0313474,-0.569371,0.445264,0.1871,0.981671,-0.994374,-0.142264,0.371224,0.391666
-31.5129,0.969452,0.68977,3,7,0,34.322,0.145394,0.208937,-0.458868,0.0940991,-0.106693,0.0575421,0.800743,-0.314363,-0.314336,-0.3355,1.01363,0.643746,0.475499,-0.375161,-0.77218,-0.0543699,-0.464787,0.75889,0.774777,0.165985,-0.146969,0.440673,-0.0336035,-0.0610291,-0.0779207,-0.466735,-0.0827773,0.267307,-0.170699,-0.478932,-1.21719,0.654168,-1.16125,-0.317949,-0.86049,0.596746,0.124439,0.217776,0.0412281,-0.183338,-1.10025,0.872497,1.01042,-0.330277,-0.234298,-0.447643,0.0579513,0.24548,0.742529,0.15119,-0.0778673,-0.121967,-0.223987,-0.569992,-0.083478,0.443701,0.338942,-0.216045,-0.986627,-0.197235,0.190574,0.252309,-0.465011,-0.0518686,-0.231088,0.106895,-0.453161,0.0651714,-0.758999,0.117551,0.863285,0.0848477,0.313162,-0.20102,0.797976,0.684534,0.218003,0.121388,0.105537,-0.229719,-0.488241,-0.15393,0.501144,0.137348,0.921823,-0.191484,0.277894,-0.28526,-0.137463,-0.276396,0.386236,0.0315423,0.291259,-0.0669939,-0.104769,-0.0791852,0.184067,-0.0279326,0.349079,-0.318899,0.358549,0.510602,0.740407,-0.843709,-0.455074,0.242403,1.19776
-34.0423,0.718507,0.68977,3,7,0,36.9692,0.155393,0.288223,-0.281363,0.0291866,0.140403,0.230698,0.890967,-0.463932,0.195947,-0.352966,0.684058,-0.0608571,0.768756,0.169671,-0.467697,-0.0527858,-0.501546,0.0450673,0.607517,0.254236,-0.108528,0.698157,0.15883,-0.144936,0.195453,0.0977698,0.276889,-0.0235382,0.552124,-0.430022,-0.808984,0.370369,-0.643181,0.307194,-0.988861,0.783714,0.788486,0.59515,-0.208769,-0.42787,-0.371026,0.791992,0.404753,-0.504376,0.0131404,-0.574273,0.188446,-0.310591,1.24666,0.616483,-0.5484,0.0356042,0.357912,-0.497528,0.452054,0.848648,0.788861,0.205909,-0.336899,-0.120794,0.876666,0.184412,-0.00010871,0.430044,-0.175453,0.0963433,-0.151997,0.225555,-0.396312,0.0218854,0.424508,0.146423,-0.107583,-0.344507,0.394508,0.664919,0.22903,-0.332527,0.208012,-0.264788,-0.507174,0.445406,0.630463,0.291199,0.840267,0.112924,0.336196,-0.257661,0.0946038,-0.520862,-0.274869,0.189992,0.126583,-0.318333,-0.110399,0.0934076,-0.196366,0.043864,0.00905563,-0.247898,0.682887,0.266805,1.03983,-0.896929,0.255824,0.279166,0.157745
-34.0097,0.923894,0.68977,2,7,0,38.7934,0.181383,0.320221,-0.295356,0.0660582,-0.188004,-0.0227878,0.893211,-0.0780429,-0.382683,-0.339392,0.971692,0.422218,0.184274,-0.290296,-0.493679,0.395614,-0.538722,0.506301,0.634866,0.0280833,0.145216,0.675266,-0.390199,0.172546,-0.258931,0.292783,-0.00570236,0.282819,-0.472074,-0.284479,-0.873612,0.859864,-0.823195,-0.184764,-0.608628,0.945212,0.311659,0.215949,0.283543,-0.130648,-0.877959,0.641333,0.865404,-0.906146,-0.0713068,-0.214953,0.125853,0.49461,0.503385,0.164277,0.384865,0.264515,-0.135375,-0.568324,0.0968666,0.595611,0.288854,-0.177162,-0.781439,-0.145881,0.265032,-0.0375799,-0.545432,-0.0869405,-0.13376,0.229091,-0.31498,-0.250543,-0.303867,0.0851133,0.725799,-0.0296812,-0.0484576,-0.351165,0.530569,0.633075,-0.0755116,-0.0895758,0.357692,0.343567,-0.340827,-0.162752,0.666358,-0.00453799,0.569116,-0.0708375,0.0307446,-0.225293,-0.263488,0.101064,0.341739,-0.0843539,0.117178,-0.000786987,-0.0504221,-0.043264,-0.0217566,0.0655524,0.239645,-0.0535522,0.00776261,0.775098,0.902336,-0.337167,-0.371789,0.353166,0.893976
-32.1061,0.92967,0.68977,3,7,0,36.4837,0.0773153,0.311537,-0.41548,0.121058,-0.00718243,0.226129,0.897062,-0.593852,-0.178398,-0.435808,0.943355,0.122266,0.656528,-0.0136174,-0.833098,-0.138543,-0.635858,0.269229,0.748729,0.277206,-0.227288,0.624111,-0.113159,-0.230397,-0.140757,-0.154614,0.0406625,0.023106,0.109141,-0.532927,-1.27312,0.500119,-1.21907,-0.0581738,-1.32254,0.865703,0.530212,0.49608,-0.102231,-0.524663,-1.07257,0.810895,0.767006,-0.694043,-0.222645,-0.774412,-0.0118646,-0.159025,1.28709,0.285371,-0.596105,-0.241989,0.0114981,-0.766865,0.040925,0.805253,0.645187,-0.137653,-0.844724,-0.281907,0.516675,0.213578,-0.361638,0.136533,-0.375558,0.0552721,-0.491387,-0.0575443,-0.767152,-0.0160946,0.601267,0.0829583,0.0102675,-0.542725,0.571079,0.810359,0.0890767,-0.357528,-0.0133494,-0.371978,-0.754074,0.129555,0.691707,0.241224,0.908109,-0.0442796,0.211385,-0.462516,-0.143515,-0.579756,-0.0293626,0.0931183,0.138734,-0.270707,-0.118791,-0.197203,-0.0276904,-0.0880389,0.0336935,-0.332246,0.397117,0.428801,1.11168,-1.00071,-0.0667142,0.131572,0.618421
-31.7479,0.900683,0.68977,3,7,0,34.6175,0.106391,0.265496,-0.461117,-0.0427692,-0.0866335,0.050737,0.76887,-0.417656,-0.187315,-0.646516,0.867708,0.661298,0.358948,-0.685781,-0.715609,-0.0734203,-0.718119,0.722061,0.767011,-0.189522,-0.146619,0.481928,-0.100044,-0.239848,0.146662,-0.243809,-0.0547971,0.193212,-0.0876923,-0.699048,-1.32966,0.599486,-1.01462,-0.24855,-0.912371,0.520887,0.172781,0.0736421,-0.0585833,-0.349728,-1.0103,0.920117,0.826274,-0.407059,-0.17501,-0.425128,0.0158042,0.138932,0.459676,0.270157,0.015543,0.0675055,-0.235857,-0.689728,0.168328,0.331051,0.299296,-0.118927,-1.15681,-0.347549,0.582041,-0.0100926,-0.728206,0.0680368,-0.335659,0.0664052,-0.296065,0.0466619,-0.739562,0.090925,0.770502,-0.0908246,0.0570686,-0.147898,0.679875,0.606652,0.227019,-0.0544517,0.42385,-0.152407,-0.48807,-0.301811,0.416708,-0.018179,0.889319,-0.268816,0.126788,-0.43148,-0.0503065,-0.443569,0.227425,-0.202217,0.138855,-0.26374,-0.267685,0.0908727,-0.0499537,-0.0370071,0.239234,-0.600451,0.314851,0.432109,0.860898,-1.03867,-0.627766,0.394202,1.13747
-32.5439,0.85899,0.68977,3,7,0,35.2794,0.0426803,0.150119,-0.322799,0.135748,0.0489144,0.111511,0.899178,-0.366147,-0.22113,-0.188482,0.67629,0.141885,0.553087,-0.029106,-0.688169,-0.196135,-0.330922,0.274855,0.44507,0.303785,-0.262885,0.304885,0.102462,-0.0634506,-0.15073,-0.591651,-0.0483211,0.0339919,0.0771415,-0.39612,-0.882666,0.328494,-0.953003,-0.165158,-0.798548,0.425619,0.219034,0.312889,-0.217893,-0.213587,-0.689762,0.610199,0.573068,-0.31639,-0.259101,-0.554916,0.0767928,-0.11279,0.899887,0.201882,-0.459664,-0.268504,-0.0189375,-0.434794,-0.0865939,0.463807,0.391695,-0.146084,-0.503452,-0.119856,0.0611302,0.273843,-0.0346402,-0.0230547,-0.173292,-0.0324191,-0.473906,0.155739,-0.634621,-0.0467137,0.521633,0.116993,0.185194,-0.31886,0.495877,0.444195,0.138724,0.0125228,-0.206382,-0.458429,-0.509621,0.16171,0.352068,0.163446,0.702522,-0.135857,0.340902,-0.189764,-0.171983,-0.354351,-0.00211251,0.164454,0.195979,-0.182018,-0.151118,-0.17326,-0.00252614,-0.105859,0.161239,-0.194054,0.512639,0.188222,0.434512,-0.824372,-0.0907851,0.0195602,0.482563
-31.547,0.927485,0.68977,3,7,0,35.3207,0.111939,0.211505,-0.439108,0.0700418,-0.0395811,0.25123,0.779786,-0.588904,-0.000510924,-0.382274,0.861135,0.393538,0.64667,-0.0833935,-0.721208,-0.27448,-0.475851,0.499457,0.857057,0.252772,-0.225071,0.463257,0.0356885,-0.369688,0.111178,-0.222318,0.0614357,0.106125,0.260697,-0.474411,-1.24302,0.367782,-1.10071,-0.052255,-1.23921,0.620236,0.378815,0.419737,-0.00321001,-0.488067,-1.0996,0.838148,0.828535,-0.171249,-0.158663,-0.662603,-0.0975207,-0.145776,1.14589,0.202545,-0.609306,-0.326918,-0.0579409,-0.63571,-0.00107496,0.603139,0.586427,-0.0823623,-0.932447,-0.278178,0.607193,0.332192,-0.450052,0.242915,-0.391933,0.093557,-0.325742,0.0398841,-0.821453,0.13389,0.605409,0.14648,0.235937,-0.267997,0.677854,0.855335,0.281406,-0.236416,0.0600111,-0.438151,-0.632826,0.000951018,0.585569,0.337833,0.977664,-0.00169794,0.21133,-0.47142,0.0905044,-0.671715,0.170414,0.0970225,0.232571,-0.156632,0.00389911,-0.0964679,0.245228,-0.0347108,0.0952462,-0.440897,0.347728,0.352198,1.09877,-0.948387,-0.122658,0.159132,0.896637
-34.3897,0.748703,0.68977,3,7,0,36.4388,0.166734,0.345268,-0.427124,-0.0324896,-0.226938,0.0318416,0.918672,-0.30292,-0.274911,-0.639172,1.02444,0.706163,0.188258,-0.635347,-0.61842,0.211482,-0.760163,0.755566,0.874708,-0.206559,0.06069,0.66649,-0.399949,-0.140623,0.000305107,0.283089,-0.0249063,0.297216,-0.370377,-0.543616,-1.29095,0.826438,-0.993063,-0.233688,-0.911745,0.856534,0.257497,0.108934,0.267802,-0.351094,-1.1929,0.854164,0.991257,-0.724799,-0.0855038,-0.313389,-0.0227719,0.414119,0.424945,0.165861,0.306334,0.21965,-0.281762,-0.765242,0.159714,0.480605,0.293558,-0.171665,-1.25621,-0.351383,0.630262,-0.0980227,-0.957933,0.0356559,-0.345847,0.215564,-0.249989,-0.254872,-0.576256,0.159739,0.80925,-0.116856,-0.0367794,-0.246616,0.669661,0.779126,0.0666762,-0.195226,0.586177,0.231427,-0.452555,-0.423686,0.646404,-0.0208437,0.785113,-0.155162,-0.066586,-0.478197,-0.104708,-0.231535,0.415291,-0.265323,0.101223,-0.113319,-0.117559,0.0543692,0.0363652,0.0427785,0.215421,-0.44464,-0.0411879,0.75424,1.18235,-0.680361,-0.641756,0.470491,1.27845
-33.8319,0.966443,0.68977,2,3,0,36.5351,0.163937,0.329325,-0.492614,0.00375277,-0.222494,0.18583,0.867869,-0.52927,-0.135794,-0.617594,1.0872,0.687431,0.386301,-0.423309,-0.721112,-0.00664751,-0.724779,0.756478,1.06782,-0.0203896,-0.0396187,0.660284,-0.32858,-0.368011,0.0738091,0.259522,0.0266716,0.256981,-0.126637,-0.536889,-1.48153,0.68898,-1.18874,-0.157454,-1.29846,0.901631,0.357178,0.285501,0.297998,-0.547415,-1.4551,0.925467,1.09562,-0.513105,-0.101479,-0.534598,-0.16724,0.208271,0.856414,0.114509,-0.135992,-0.0706016,-0.255084,-0.848564,0.057485,0.615679,0.483913,-0.168704,-1.37619,-0.411562,0.795489,0.104071,-0.990651,0.185778,-0.49198,0.226449,-0.272559,-0.269191,-0.792407,0.22037,0.776353,-0.00386516,0.0981774,-0.293645,0.76337,1.02918,0.16541,-0.354382,0.444895,-0.0174582,-0.622988,-0.362676,0.762581,0.201125,0.970799,-0.0368143,-0.0498934,-0.633463,0.038875,-0.537764,0.431803,-0.156556,0.164023,-0.0969375,0.0200778,-0.0387477,0.261844,0.0258075,0.125107,-0.530576,-0.038832,0.714698,1.48144,-0.810923,-0.467242,0.371781,1.35106
-31.6483,1,0.68977,3,7,0,34.3997,0.202157,0.224985,-0.399048,0.061714,-0.158114,0.102538,0.862754,-0.27067,-0.156092,-0.295971,0.983093,0.630511,0.421516,-0.229421,-0.568578,0.062048,-0.407103,0.714279,0.852875,0.170635,0.00137281,0.532916,-0.113199,-0.089472,0.0135858,-0.0086215,0.0338598,0.304337,-0.106448,-0.320221,-1.06134,0.655153,-0.95234,-0.151731,-0.844733,0.732497,0.259439,0.294283,0.254108,-0.225001,-1.05634,0.804976,0.99577,-0.307106,-0.0815776,-0.345699,0.0118477,0.295896,0.769233,0.139186,-0.0155102,-0.0377864,-0.149535,-0.528369,0.00715666,0.533599,0.409786,-0.123433,-0.928539,-0.177051,0.423662,0.24201,-0.544849,0.095972,-0.233449,0.222122,-0.263144,-0.0550379,-0.5849,0.216353,0.769781,0.117652,0.266572,-0.162304,0.737941,0.814125,0.206847,-0.0257106,0.262314,-0.0187405,-0.404806,-0.154647,0.626923,0.226855,0.85407,-0.0135979,0.156584,-0.313625,0.00364345,-0.240744,0.453402,0.0337183,0.272048,0.0375039,0.0660662,-0.018575,0.298353,0.0685087,0.274316,-0.245012,0.160494,0.62052,1.01351,-0.572604,-0.309072,0.303912,1.16764
-31.3184,0.927371,0.68977,3,7,0,33.7766,0.190325,0.196291,-0.412808,0.0277842,-0.0339666,0.0935333,0.889276,-0.308408,-0.0544101,-0.333808,0.88283,0.594091,0.562894,-0.2966,-0.589251,-0.0647117,-0.415303,0.680286,0.770574,0.13824,-0.100437,0.480721,0.12614,-0.102831,0.175982,-0.307311,0.0599984,0.242643,0.13499,-0.454502,-1.04589,0.554079,-0.880712,-0.102471,-0.775464,0.543135,0.27661,0.28126,-0.0024674,-0.194842,-0.796182,0.905345,0.844914,-0.149343,-0.0970343,-0.374189,0.120183,0.122316,0.76335,0.326787,-0.121694,-0.0116039,-0.0494752,-0.458715,0.146991,0.466515,0.448478,-0.0161331,-0.799515,-0.1492,0.491876,0.255997,-0.34456,0.164521,-0.175872,0.136489,-0.240712,0.216818,-0.6197,0.169304,0.769622,0.124449,0.271331,-0.0693489,0.735694,0.670832,0.338587,0.090975,0.259645,-0.213011,-0.384783,-0.0170292,0.48366,0.200341,0.944567,-0.0909805,0.326857,-0.236836,0.0562558,-0.342391,0.273056,0.0699594,0.291939,-0.101728,-0.0800929,0.0932661,0.144112,0.0463789,0.316636,-0.34901,0.498266,0.415377,0.803692,-0.845943,-0.290644,0.335732,1.02202
-32.3529,0.962144,0.68977,3,7,0,33.5642,0.208371,0.302789,-0.411933,0.0808857,-0.145063,0.22584,0.799289,-0.445681,-0.0539432,-0.356114,1.06307,0.440115,0.561744,-0.00495445,-0.616283,0.0419057,-0.510153,0.543367,0.980157,0.274752,-0.00363865,0.708365,-0.185127,-0.209399,0.00740125,0.273116,0.134964,0.228424,0.0533635,-0.327838,-1.18115,0.64314,-1.05454,0.0103261,-1.20247,0.99669,0.534253,0.507634,0.285075,-0.446533,-1.18561,0.849166,1.00342,-0.494084,-0.0446949,-0.538777,-0.0511472,0.130958,1.18212,0.203529,-0.299245,-0.112857,-0.0295692,-0.680077,0.0735945,0.814813,0.645523,-0.0779109,-0.958416,-0.236047,0.702168,0.274325,-0.580183,0.251421,-0.345375,0.258685,-0.264771,-0.164103,-0.627304,0.211112,0.699931,0.155048,0.154924,-0.346137,0.705032,1.03551,0.169836,-0.320525,0.254925,-0.0534644,-0.575368,-0.0269833,0.844299,0.356116,0.941357,0.123638,0.107922,-0.458398,0.0520373,-0.431256,0.329969,0.0844026,0.23199,-0.0182421,0.137233,-0.0786391,0.293699,0.0729246,0.121338,-0.257113,0.133246,0.684511,1.42012,-0.63827,-0.0900852,0.285895,1.01879
-35.0479,0.745811,0.68977,3,7,0,39.3487,0.158597,0.372429,-0.440559,0.0778405,0.224204,0.145534,0.797917,-0.512694,-0.0738044,-0.506489,1.00241,0.0345655,0.988958,-0.103415,-0.861375,-0.067545,-0.745421,0.213138,0.648533,0.261132,-0.264099,0.827859,0.26785,0.0162254,0.0677849,-0.494538,0.170886,-0.00186787,0.447234,-0.767449,-1.21258,0.643651,-1.08389,0.10118,-1.10683,0.878267,0.785197,0.594239,-0.522007,-0.359073,-0.48122,1.14498,0.607244,-0.818059,-0.184567,-0.754581,0.407575,-0.276023,1.39097,0.842379,-0.497893,0.102232,0.328774,-0.67023,0.500028,0.94651,0.841168,0.120053,-0.507967,-0.137203,0.708857,0.182791,0.102013,0.258331,-0.132226,-0.00147083,-0.469359,0.463278,-0.658278,-0.106372,0.791166,0.110045,-0.0919371,-0.470223,0.626945,0.61734,0.275917,-0.095286,0.149868,-0.462344,-0.681408,0.531745,0.642422,0.157826,1.14736,-0.15678,0.621491,-0.200206,-0.15921,-0.513979,-0.370643,0.20507,0.202715,-0.52019,-0.42403,0.0871801,-0.477745,-0.0451919,0.222437,-0.349837,1.1626,0.301736,0.869066,-1.45411,0.0065514,0.362521,0.344667
-36.3662,0.93458,0.68977,3,7,0,41.1308,0.0501898,0.0988319,-0.257333,0.0158428,0.0581341,0.179838,1.02168,-0.415967,0.124669,-0.244726,0.401908,0.16767,0.483265,-0.0288362,-0.413473,-0.284422,-0.269344,0.226567,0.465723,0.146098,-0.205545,0.227361,0.175418,-0.290477,0.20043,-0.25796,0.0761513,-0.00327157,0.376039,-0.342865,-0.710108,0.0864407,-0.579003,0.0466008,-0.746631,0.237825,0.264859,0.268973,-0.150537,-0.32293,-0.492255,0.52804,0.358212,0.0514498,-0.0854019,-0.437061,-0.0343662,-0.260619,0.729277,0.221237,-0.522548,-0.226479,0.0488033,-0.332684,0.0836829,0.327278,0.402002,0.0377767,-0.457865,-0.16093,0.465418,0.223204,-0.146981,0.237899,-0.227716,0.0024993,-0.145412,0.173073,-0.511074,0.0597361,0.294209,0.103902,0.137441,-0.103272,0.368988,0.445814,0.256164,-0.135249,0.018723,-0.411591,-0.377587,0.100458,0.264567,0.22465,0.62481,-0.00577497,0.202853,-0.266451,0.136244,-0.528319,-0.0353493,0.0903063,0.137881,-0.179166,-0.0510767,0.0032198,0.0837851,-0.0338925,0.0296095,-0.340948,0.381462,0.0486064,0.578844,-0.715966,0.00309265,0.087787,0.386966
-35.1723,0.976833,0.68977,3,7,0,39.4011,0.133308,0.284085,-0.504446,-0.00949583,-0.108201,0.0179192,0.702789,-0.376475,-0.298057,-0.628888,1.01671,0.750163,0.390558,-0.727547,-0.80509,-0.0197781,-0.733593,0.832751,0.818972,-0.140876,-0.14072,0.529044,-0.11199,-0.149305,0.0642016,-0.351868,-0.0892528,0.255864,-0.199511,-0.71636,-1.4178,0.734068,-1.15184,-0.331214,-0.911861,0.601374,0.146089,0.0831489,-0.0381458,-0.285048,-1.11157,1.00372,0.97434,-0.489667,-0.21738,-0.430464,0.0682012,0.251707,0.499919,0.272263,0.103882,0.0841293,-0.275201,-0.717883,0.123741,0.374033,0.297421,-0.173762,-1.22284,-0.326379,0.471174,0.0261854,-0.727677,-0.00950875,-0.306193,0.0853566,-0.387179,0.0598412,-0.789625,0.0956032,0.913969,-0.0728039,0.12013,-0.173911,0.786729,0.646308,0.225712,0.0435101,0.403085,-0.134222,-0.508088,-0.311474,0.468134,-0.0270334,0.966788,-0.311318,0.189606,-0.397397,-0.128312,-0.361518,0.312129,-0.178066,0.193513,-0.232833,-0.282826,0.0649995,-0.0323186,-0.0359396,0.333675,-0.559203,0.366106,0.527341,0.849344,-1.07179,-0.7017,0.416946,1.29426
-33.0674,1,0.68977,3,7,0,35.9832,-0.0436093,0.194513,-0.354407,0.0953777,0.0787038,0.192205,0.905941,-0.610625,-0.162767,-0.408716,0.592342,0.00814325,0.563604,-0.103789,-0.797933,-0.359834,-0.53803,0.134129,0.464412,0.175795,-0.38079,0.307419,0.0306731,-0.31065,-0.0974479,-0.535084,-0.0589461,-0.110002,0.188432,-0.582475,-1.1082,0.189553,-1.06403,-0.132041,-1.12249,0.410053,0.292147,0.306683,-0.347312,-0.479362,-0.821633,0.617736,0.452245,-0.412548,-0.306215,-0.756289,-0.05619,-0.360516,0.985955,0.213631,-0.728692,-0.36844,-0.036423,-0.628589,-0.0462918,0.478684,0.446913,-0.152546,-0.681286,-0.286991,0.294333,0.168838,-0.209417,0.0535354,-0.36003,-0.116221,-0.496279,0.0733006,-0.788384,-0.121188,0.392527,0.0205896,0.013882,-0.438303,0.401718,0.474216,0.104126,-0.255925,-0.194106,-0.610307,-0.692111,0.109559,0.340346,0.131776,0.723352,-0.173797,0.225045,-0.40474,-0.151255,-0.658585,-0.196235,0.0524893,0.0732406,-0.368105,-0.24917,-0.210983,-0.128743,-0.189024,-0.0206889,-0.423207,0.467701,0.0752221,0.611106,-1.08297,-0.112522,-0.0184086,0.349947
-32.2877,0.756024,0.68977,3,7,0,40.01,0.260153,0.327501,-0.444147,-0.040926,-0.124924,0.0740998,0.809252,-0.290803,-0.05406,-0.547483,1.06733,0.727058,0.4636,-0.479012,-0.551942,0.17415,-0.653255,0.787705,0.956375,-0.055558,0.0658455,0.749678,-0.105126,-0.0969616,0.226294,0.189177,0.124849,0.32948,-0.00883061,-0.525231,-1.20501,0.816105,-0.880089,-0.0489597,-0.872387,0.862978,0.437269,0.27847,0.183457,-0.286491,-0.94343,1.03859,0.989746,-0.488231,0.00746602,-0.303847,0.130434,0.315258,0.683768,0.408949,0.188453,0.266506,-0.0686465,-0.634166,0.350593,0.607622,0.501147,0.0204982,-1.05012,-0.235128,0.835706,0.0701945,-0.683005,0.238844,-0.233566,0.259322,-0.139384,0.0390673,-0.536399,0.233107,0.884798,0.0279131,0.0833966,-0.115867,0.774849,0.846876,0.277919,-0.0740854,0.635112,0.128111,-0.389322,-0.164505,0.694353,0.131308,0.994429,-0.0598265,0.170196,-0.354651,0.0676521,-0.282386,0.358042,-0.0901466,0.227921,-0.114831,-0.0814618,0.205911,0.0667251,0.125798,0.308218,-0.41655,0.321072,0.696526,1.22598,-0.802788,-0.433813,0.56208,1.23314
-31.3259,0.978176,0.68977,2,7,0,33.4678,0.0731571,0.350525,-0.39731,0.0330908,-0.0999836,0.0301651,0.810804,-0.371756,-0.389716,-0.611953,0.932389,0.358904,0.295871,-0.510509,-0.763548,0.11506,-0.797131,0.457581,0.641391,-0.110419,-0.0958594,0.622192,-0.328284,-0.072662,-0.186782,-0.0466718,-0.0796262,0.127184,-0.324397,-0.631117,-1.25639,0.724582,-1.09048,-0.254643,-0.954829,0.805032,0.302182,0.16261,-0.0371086,-0.363733,-1.02003,0.780542,0.777506,-0.939317,-0.219021,-0.493957,0.0547418,0.188971,0.59289,0.246968,0.056328,0.118584,-0.186742,-0.78523,0.124089,0.542042,0.326422,-0.210874,-1.02347,-0.326022,0.403659,-0.109088,-0.649975,-0.0703646,-0.312363,0.063467,-0.45118,-0.161116,-0.617961,-0.0386201,0.711867,-0.133694,-0.150331,-0.445257,0.533498,0.586179,-0.0291325,-0.208619,0.300138,-0.00445145,-0.578485,-0.19644,0.556141,-0.0838725,0.722263,-0.247921,0.0579765,-0.41367,-0.29604,-0.273006,0.0992803,-0.186818,0.0401238,-0.283764,-0.291779,-0.0706232,-0.228808,-0.0749902,0.148623,-0.388069,0.2043,0.562468,0.894314,-0.885622,-0.514458,0.313967,0.841999
-31.2349,0.994149,0.68977,3,7,0,32.8157,0.153445,0.355349,-0.444352,0.0791111,0.0161115,0.16793,0.776195,-0.503965,-0.149991,-0.498521,1.05257,0.252508,0.713403,-0.152296,-0.805879,-0.0131182,-0.704375,0.394825,0.80644,0.203561,-0.156292,0.758696,-0.0401391,-0.11446,-0.0267795,-0.1362,0.0969145,0.103306,0.138031,-0.60701,-1.2901,0.671592,-1.15596,-0.0210379,-1.1997,0.942015,0.606235,0.492795,-0.128863,-0.433105,-0.935806,0.98963,0.828277,-0.756434,-0.162759,-0.675429,0.145171,-0.0478255,1.2169,0.476104,-0.362883,-0.0114618,0.0754572,-0.747773,0.243451,0.84696,0.687473,-0.0434926,-0.841704,-0.238442,0.655845,0.167942,-0.339226,0.185568,-0.283017,0.103466,-0.427288,0.0828006,-0.69601,0.0191781,0.761496,0.0762888,-0.0108038,-0.457285,0.661434,0.808341,0.169913,-0.233285,0.199831,-0.251609,-0.673725,0.167528,0.729227,0.193377,1.02328,-0.0784805,0.31322,-0.37885,-0.12245,-0.479442,-0.0151722,0.0788064,0.181449,-0.301237,-0.193963,-0.0346414,-0.134024,-0.0223525,0.159905,-0.349134,0.583905,0.511725,1.13454,-1.08997,-0.146106,0.313891,0.730065
-38.0053,0.403836,0.68977,3,7,0,42.1035,0.000383819,0.261916,-0.1404,-0.115667,-0.0817672,0.279011,0.863897,-0.564644,0.287109,-0.582849,0.234759,-0.0851615,0.118089,-0.0360822,-0.163696,-0.0669573,-0.600404,-0.109526,0.531667,-0.220368,0.0123812,0.468818,-0.379798,-0.574136,0.235704,0.941504,0.195264,-0.126543,0.264473,-0.312721,-0.708296,0.0553445,-0.318961,0.295246,-1.0526,0.601626,0.559651,0.258536,0.162877,-0.749991,-0.645939,0.279153,0.138436,-0.468769,0.118562,-0.426117,-0.315407,-0.306013,0.580308,0.124306,-0.430136,-0.0154,0.0499383,-0.623187,0.302586,0.478352,0.440485,0.093095,-0.683364,-0.408458,1.10807,-0.195235,-0.74655,0.44368,-0.498007,0.110085,0.132967,-0.418389,-0.264307,0.0662827,-0.0786129,-0.130547,-0.414466,-0.324845,-0.00217783,0.630024,-0.0453215,-0.868204,0.444454,0.0713166,-0.451289,-0.152455,0.499305,0.139801,0.301798,0.194254,-0.384214,-0.64526,0.228905,-0.667785,-0.163849,-0.242308,-0.206892,-0.253309,0.0546525,0.020659,-0.051463,0.0109108,-0.403058,-0.46468,-0.329332,0.252129,1.31313,-0.384437,0.0562321,0.18841,0.118057
